GEOID,month,year,Notes,County,Year,Month,Month Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,ID,mean_ch4
11001,11,2020,NA,"District of Columbia, DC",2020,Nov.,2020/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1909.22998046875
11001,11,2020,NA,"District of Columbia, DC",2020,Nov.,2020/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1909.22998046875
11001,11,2021,NA,"District of Columbia, DC",2021,Nov.,2021/11,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.6300048828125
11001,11,2021,NA,"District of Columbia, DC",2021,Nov.,2021/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1859.6300048828125
11001,11,2021,NA,"District of Columbia, DC",2021,Nov.,2021/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,methane,1859.6300048828125
12001,01,2018,NA,"Alachua County, FL",2018,Jan.,2018/01,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1864.918994140625
12001,01,2019,NA,"Alachua County, FL",2019,Jan.,2019/01,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.3725280761719
12001,01,2019,NA,"Alachua County, FL",2019,Jan.,2019/01,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.3725280761719
12001,01,2020,NA,"Alachua County, FL",2020,Jan.,2020/01,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1875.92626953125
12001,01,2020,NA,"Alachua County, FL",2020,Jan.,2020/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1875.92626953125
12001,01,2021,NA,"Alachua County, FL",2021,Jan.,2021/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.8074645996094
12001,01,2021,NA,"Alachua County, FL",2021,Jan.,2021/01,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1885.8074645996094
12001,02,2018,NA,"Alachua County, FL",2018,Feb.,2018/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.4833577473958
12001,02,2019,NA,"Alachua County, FL",2019,Feb.,2019/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1876.3700358072917
12001,02,2019,NA,"Alachua County, FL",2019,Feb.,2019/02,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.3700358072917
12001,02,2020,NA,"Alachua County, FL",2020,Feb.,2020/02,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1856.6390014648437
12001,02,2020,NA,"Alachua County, FL",2020,Feb.,2020/02,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.6390014648437
12001,02,2021,NA,"Alachua County, FL",2021,Feb.,2021/02,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1875.4200236002605
12001,02,2021,NA,"Alachua County, FL",2021,Feb.,2021/02,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1875.4200236002605
12001,03,2018,NA,"Alachua County, FL",2018,Mar.,2018/03,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.2937545776367
12001,03,2019,NA,"Alachua County, FL",2019,Mar.,2019/03,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.2387390136719
12001,03,2019,NA,"Alachua County, FL",2019,Mar.,2019/03,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.2387390136719
12001,03,2020,NA,"Alachua County, FL",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1850.952845982143
12001,03,2020,NA,"Alachua County, FL",2020,Mar.,2020/03,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.952845982143
12001,03,2021,NA,"Alachua County, FL",2021,Mar.,2021/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1882.2188720703125
12001,03,2021,NA,"Alachua County, FL",2021,Mar.,2021/03,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.2188720703125
12001,04,2018,NA,"Alachua County, FL",2018,Apr.,2018/04,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1852.3564191545759
12001,04,2019,NA,"Alachua County, FL",2019,Apr.,2019/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.1287231445312
12001,04,2019,NA,"Alachua County, FL",2019,Apr.,2019/04,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.1287231445312
12001,04,2020,NA,"Alachua County, FL",2020,Apr.,2020/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1870.1039916992188
12001,04,2020,NA,"Alachua County, FL",2020,Apr.,2020/04,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.1039916992188
12001,04,2021,NA,"Alachua County, FL",2021,Apr.,2021/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1882.5150146484375
12001,04,2021,NA,"Alachua County, FL",2021,Apr.,2021/04,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.5150146484375
12001,05,2018,NA,"Alachua County, FL",2018,May,2018/05,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.5999755859375
12001,05,2019,NA,"Alachua County, FL",2019,May,2019/05,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1890.9775085449219
12001,05,2019,NA,"Alachua County, FL",2019,May,2019/05,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.9775085449219
12001,05,2020,NA,"Alachua County, FL",2020,May,2020/05,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.1230061848958
12001,05,2021,NA,"Alachua County, FL",2021,May,2021/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.1240234375
12001,05,2021,NA,"Alachua County, FL",2021,May,2021/05,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1885.1240234375
12001,06,2018,NA,"Alachua County, FL",2018,Jun.,2018/06,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1856.9299926757812
12001,06,2019,NA,"Alachua County, FL",2019,Jun.,2019/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1863.783984375
12001,06,2019,NA,"Alachua County, FL",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.783984375
12001,06,2021,NA,"Alachua County, FL",2021,Jun.,2021/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1912.1849975585938
12001,06,2021,NA,"Alachua County, FL",2021,Jun.,2021/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1912.1849975585938
12001,07,2018,NA,"Alachua County, FL",2018,Jul.,2018/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1847.489990234375
12001,07,2019,NA,"Alachua County, FL",2019,Jul.,2019/07,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1870.0899658203125
12001,07,2019,NA,"Alachua County, FL",2019,Jul.,2019/07,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.0899658203125
12001,07,2020,NA,"Alachua County, FL",2020,Jul.,2020/07,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.3125
12001,07,2020,NA,"Alachua County, FL",2020,Jul.,2020/07,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.3125
12001,07,2021,NA,"Alachua County, FL",2021,Jul.,2021/07,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.97998046875
12001,07,2021,NA,"Alachua County, FL",2021,Jul.,2021/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1873.97998046875
12001,08,2018,NA,"Alachua County, FL",2018,Aug.,2018/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.1549682617188
12001,08,2019,NA,"Alachua County, FL",2019,Aug.,2019/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1865.9349975585938
12001,08,2019,NA,"Alachua County, FL",2019,Aug.,2019/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.9349975585938
12001,08,2020,NA,"Alachua County, FL",2020,Aug.,2020/08,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.1700439453125
12001,08,2021,NA,"Alachua County, FL",2021,Aug.,2021/08,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1887.4266357421875
12001,08,2021,NA,"Alachua County, FL",2021,Aug.,2021/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1887.4266357421875
12001,09,2018,NA,"Alachua County, FL",2018,Sep.,2018/09,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1857.4349975585938
12001,09,2019,NA,"Alachua County, FL",2019,Sep.,2019/09,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.6224975585938
12001,09,2019,NA,"Alachua County, FL",2019,Sep.,2019/09,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.6224975585938
12001,09,2020,NA,"Alachua County, FL",2020,Sep.,2020/09,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1876.1700439453125
12001,09,2020,NA,"Alachua County, FL",2020,Sep.,2020/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.1700439453125
12001,09,2021,NA,"Alachua County, FL",2021,Sep.,2021/09,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1927.8150024414062
12001,09,2021,NA,"Alachua County, FL",2021,Sep.,2021/09,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1927.8150024414062
12001,10,2018,NA,"Alachua County, FL",2018,Oct.,2018/10,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.0181198120117
12001,10,2019,NA,"Alachua County, FL",2019,Oct.,2019/10,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.2433268229167
12001,10,2019,NA,"Alachua County, FL",2019,Oct.,2019/10,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.2433268229167
12001,10,2020,NA,"Alachua County, FL",2020,Oct.,2020/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1914.6966552734375
12001,10,2021,NA,"Alachua County, FL",2021,Oct.,2021/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1905.4557059151787
12001,10,2021,NA,"Alachua County, FL",2021,Oct.,2021/10,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1905.4557059151787
12001,11,2018,NA,"Alachua County, FL",2018,Nov.,2018/11,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1860.4280029296874
12001,11,2019,NA,"Alachua County, FL",2019,Nov.,2019/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1859.7139892578125
12001,11,2019,NA,"Alachua County, FL",2019,Nov.,2019/11,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.7139892578125
12001,11,2020,NA,"Alachua County, FL",2020,Nov.,2020/11,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1896.9109555199034
12001,11,2020,NA,"Alachua County, FL",2020,Nov.,2020/11,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1896.9109555199034
12001,11,2021,NA,"Alachua County, FL",2021,Nov.,2021/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1910.7557373046875
12001,11,2021,NA,"Alachua County, FL",2021,Nov.,2021/11,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1910.7557373046875
12001,12,2018,NA,"Alachua County, FL",2018,Dec.,2018/12,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.3000081380208
12001,12,2019,NA,"Alachua County, FL",2019,Dec.,2019/12,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.7882893880208
12001,12,2019,NA,"Alachua County, FL",2019,Dec.,2019/12,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.7882893880208
12001,12,2020,NA,"Alachua County, FL",2020,Dec.,2020/12,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1885.4633382161458
12001,12,2020,NA,"Alachua County, FL",2020,Dec.,2020/12,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.4633382161458
12001,12,2021,NA,"Alachua County, FL",2021,Dec.,2021/12,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1905.1424942016602
12001,12,2021,NA,"Alachua County, FL",2021,Dec.,2021/12,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1905.1424942016602
12005,01,2018,NA,"Bay County, FL",2018,Jan.,2018/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.230000813802
12005,01,2019,NA,"Bay County, FL",2019,Jan.,2019/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1866.3399658203125
12005,01,2019,NA,"Bay County, FL",2019,Jan.,2019/01,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1866.3399658203125
12005,01,2020,NA,"Bay County, FL",2020,Jan.,2020/01,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1863.510009765625
12005,01,2020,NA,"Bay County, FL",2020,Jan.,2020/01,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.510009765625
12005,01,2021,NA,"Bay County, FL",2021,Jan.,2021/01,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.8499755859375
12005,02,2019,NA,"Bay County, FL",2019,Feb.,2019/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1855.5750122070312
12005,02,2020,NA,"Bay County, FL",2020,Feb.,2020/02,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1840
12005,02,2021,NA,"Bay County, FL",2021,Feb.,2021/02,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.9266764322917
12005,02,2021,NA,"Bay County, FL",2021,Feb.,2021/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.9266764322917
12005,03,2019,NA,"Bay County, FL",2019,Mar.,2019/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1849.8500162760417
12005,03,2020,NA,"Bay County, FL",2020,Mar.,2020/03,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1861.6900024414062
12005,03,2021,NA,"Bay County, FL",2021,Mar.,2021/03,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1854.52001953125
12005,04,2019,NA,"Bay County, FL",2019,Apr.,2019/04,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1845.2999877929688
12005,04,2020,NA,"Bay County, FL",2020,Apr.,2020/04,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1862.2424621582031
12005,04,2021,NA,"Bay County, FL",2021,Apr.,2021/04,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.5633138020833
12005,05,2020,NA,"Bay County, FL",2020,May,2020/05,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1891.9533284505208
12005,05,2021,NA,"Bay County, FL",2021,May,2021/05,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.1900227864583
12005,06,2019,NA,"Bay County, FL",2019,Jun.,2019/06,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1846.530029296875
12005,06,2019,NA,"Bay County, FL",2019,Jun.,2019/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1846.530029296875
12005,06,2020,NA,"Bay County, FL",2020,Jun.,2020/06,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1906.1400146484375
12005,06,2020,NA,"Bay County, FL",2020,Jun.,2020/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1906.1400146484375
12005,06,2021,NA,"Bay County, FL",2021,Jun.,2021/06,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1878.719970703125
12005,07,2019,NA,"Bay County, FL",2019,Jul.,2019/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1869.2050170898438
12005,07,2019,NA,"Bay County, FL",2019,Jul.,2019/07,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1869.2050170898438
12005,07,2020,NA,"Bay County, FL",2020,Jul.,2020/07,33,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1899.199951171875
12005,08,2020,NA,"Bay County, FL",2020,Aug.,2020/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1878.3800048828125
12005,08,2020,NA,"Bay County, FL",2020,Aug.,2020/08,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1878.3800048828125
12005,08,2021,NA,"Bay County, FL",2021,Aug.,2021/08,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1888.0699869791667
12005,08,2021,NA,"Bay County, FL",2021,Aug.,2021/08,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.0699869791667
12005,09,2018,NA,"Bay County, FL",2018,Sep.,2018/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.08251953125
12005,09,2019,NA,"Bay County, FL",2019,Sep.,2019/09,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.7283325195312
12005,09,2020,NA,"Bay County, FL",2020,Sep.,2020/09,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1864.780029296875
12005,10,2018,NA,"Bay County, FL",2018,Oct.,2018/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.5185721261162
12005,10,2019,NA,"Bay County, FL",2019,Oct.,2019/10,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.010009765625
12005,10,2020,NA,"Bay County, FL",2020,Oct.,2020/10,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.9299926757812
12005,10,2021,NA,"Bay County, FL",2021,Oct.,2021/10,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1919.3375040690105
12005,11,2019,NA,"Bay County, FL",2019,Nov.,2019/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1864.2766520182292
12005,11,2019,NA,"Bay County, FL",2019,Nov.,2019/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1864.2766520182292
12005,11,2020,NA,"Bay County, FL",2020,Nov.,2020/11,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.289990234375
12005,11,2021,NA,"Bay County, FL",2021,Nov.,2021/11,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1922.947509765625
12005,12,2019,NA,"Bay County, FL",2019,Dec.,2019/12,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1873.800048828125
12005,12,2019,NA,"Bay County, FL",2019,Dec.,2019/12,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.800048828125
12005,12,2020,NA,"Bay County, FL",2020,Dec.,2020/12,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1917.163330078125
12005,12,2021,NA,"Bay County, FL",2021,Dec.,2021/12,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1897.241678873698
12009,01,2018,NA,"Brevard County, FL",2018,Jan.,2018/01,83,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1855.485009765625
